model,tuned,feature_num,baseline,accuracy,improvement,cv_std,tuning_params,cv_scores
lgbm,0,"1, 3, 4, 5, 7, 8, 10, 11",0.78994,0.80447,0.01453,0.04469,,"[0.79888268, 0.79888268, 0.74301676, 0.88268156, 0.79888268]"
lgbm,0,"1, 3, 4, 5, 7, 9, 10, 11",0.78994,0.80447,0.01453,0.04511,,"[0.81005587, 0.79329609, 0.74301676, 0.88268156, 0.79329609]"
lgbm,0,"1, 3, 4, 5, 8, 9, 10, 11",0.78994,0.8067,0.01675,0.04219,,"[0.81005587, 0.79329609, 0.75418994, 0.88268156, 0.79329609]"
lgbm,0,"1, 3, 4, 6, 7, 8, 9, 10",0.78994,0.79553,0.00558,0.02751,,"[0.78212291, 0.78770950, 0.77094972, 0.84916201, 0.78770950]"
lgbm,0,"1, 3, 4, 6, 7, 8, 9, 11",0.78994,0.78771,-0.00222,0.0337,,"[0.76536313, 0.77094972, 0.77094972, 0.85474860, 0.77653631]"
lgbm,0,"1, 3, 4, 6, 7, 8, 10, 11",0.78994,0.78212,-0.00781,0.01368,,"[0.78212291, 0.76536313, 0.77094972, 0.80446927, 0.78770950]"
lgbm,0,"1, 3, 4, 6, 7, 9, 10, 11",0.78994,0.78771,-0.00222,0.0337,,"[0.76536313, 0.77094972, 0.77094972, 0.85474860, 0.77653631]"
lgbm,0,"1, 3, 4, 6, 8, 9, 10, 11",0.78994,0.78212,-0.00781,0.02523,,"[0.76536313, 0.77094972, 0.77094972, 0.83240223, 0.77094972]"
lgbm,0,"1, 3, 4, 7, 8, 9, 10, 11",0.78994,0.78659,-0.00334,0.0263,,"[0.78212291, 0.77094972, 0.76536313, 0.83798883, 0.77653631]"
lgbm,0,"1, 3, 5, 6, 7, 8, 9, 10",0.78994,0.79441,0.00446,0.04216,,"[0.76536313, 0.77653631, 0.76536313, 0.87709497, 0.78770950]"
lgbm,0,"1, 3, 5, 6, 7, 8, 9, 11",0.78994,0.80447,0.01453,0.03426,,"[0.78212291, 0.79888268, 0.76536313, 0.86592179, 0.81005587]"
lgbm,0,"1, 3, 5, 6, 7, 8, 10, 11",0.78994,0.80894,0.019,0.03728,,"[0.78212291, 0.79888268, 0.77094972, 0.87709497, 0.81564246]"
lgbm,0,"1, 3, 5, 6, 7, 9, 10, 11",0.78994,0.80782,0.01788,0.03363,,"[0.77653631, 0.81005587, 0.78770950, 0.87150838, 0.79329609]"
lgbm,0,"1, 3, 5, 6, 8, 9, 10, 11",0.78994,0.8,0.01006,0.03522,,"[0.78212291, 0.79329609, 0.75418994, 0.86033520, 0.81005587]"
lgbm,0,"1, 3, 5, 7, 8, 9, 10, 11",0.78994,0.8,0.01006,0.03796,,"[0.80446927, 0.79329609, 0.74860335, 0.86592179, 0.78770950]"
lgbm,0,"1, 3, 6, 7, 8, 9, 10, 11",0.78994,0.78324,-0.00669,0.02769,,"[0.77094972, 0.76536313, 0.75418994, 0.83240223, 0.79329609]"
lgbm,0,"1, 4, 5, 6, 7, 8, 9, 10",0.78994,0.80447,0.01453,0.03315,,"[0.77094972, 0.78770950, 0.81005587, 0.86592179, 0.78770950]"
lgbm,0,"1, 4, 5, 6, 7, 8, 9, 11",0.78994,0.81229,0.02234,0.03092,,"[0.78770950, 0.78770950, 0.81005587, 0.87150838, 0.80446927]"
lgbm,0,"1, 4, 5, 6, 7, 8, 10, 11",0.78994,0.81453,0.02459,0.02922,,"[0.79329609, 0.79329609, 0.80446927, 0.87150838, 0.81005587]"
lgbm,0,"1, 4, 5, 6, 7, 9, 10, 11",0.78994,0.81229,0.02234,0.03092,,"[0.78770950, 0.78770950, 0.81005587, 0.87150838, 0.80446927]"
lgbm,0,"1, 4, 5, 6, 8, 9, 10, 11",0.78994,0.8067,0.01675,0.02969,,"[0.78770950, 0.79329609, 0.79329609, 0.86592179, 0.79329609]"
lgbm,0,"1, 4, 5, 7, 8, 9, 10, 11",0.78994,0.81229,0.02234,0.03544,,"[0.79888268, 0.79888268, 0.79329609, 0.88268156, 0.78770950]"
lgbm,0,"1, 4, 6, 7, 8, 9, 10, 11",0.78994,0.78883,-0.0011,0.02582,,"[0.77094972, 0.76536313, 0.77094972, 0.83240223, 0.80446927]"
lgbm,0,"1, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80782,0.01788,0.03648,,"[0.77653631, 0.78212291, 0.81005587, 0.87709497, 0.79329609]"
lgbm,0,"2, 3, 4, 5, 6, 7, 8, 9",0.78994,0.80559,0.01565,0.03227,,"[0.79329609, 0.78212291, 0.77653631, 0.86592179, 0.81005587]"
lgbm,0,"2, 3, 4, 5, 6, 7, 8, 10",0.78994,0.8067,0.01675,0.03132,,"[0.79329609, 0.78212291, 0.78212291, 0.86592179, 0.81005587]"
lgbm,0,"2, 3, 4, 5, 6, 7, 8, 11",0.78994,0.80782,0.01788,0.02412,,"[0.79329609, 0.79888268, 0.78770950, 0.85474860, 0.80446927]"
lgbm,0,"2, 3, 4, 5, 6, 7, 9, 10",0.78994,0.80559,0.01565,0.03227,,"[0.79329609, 0.78212291, 0.77653631, 0.86592179, 0.81005587]"
lgbm,0,"2, 3, 4, 5, 6, 7, 9, 11",0.78994,0.80112,0.01118,0.02751,,"[0.79329609, 0.77653631, 0.78770950, 0.85474860, 0.79329609]"
lgbm,0,"2, 3, 4, 5, 6, 7, 10, 11",0.78994,0.80782,0.01788,0.02412,,"[0.79329609, 0.79888268, 0.78770950, 0.85474860, 0.80446927]"
lgbm,0,"2, 3, 4, 5, 6, 8, 9, 10",0.78994,0.80559,0.01565,0.03068,,"[0.79329609, 0.78212291, 0.78770950, 0.86592179, 0.79888268]"
lgbm,0,"2, 3, 4, 5, 6, 8, 9, 11",0.78994,0.80447,0.01453,0.02977,,"[0.79888268, 0.77094972, 0.79329609, 0.86033520, 0.79888268]"
lgbm,0,"2, 3, 4, 5, 6, 8, 10, 11",0.78994,0.80559,0.01565,0.02558,,"[0.79329609, 0.79329609, 0.78212291, 0.85474860, 0.80446927]"
lgbm,0,"2, 3, 4, 5, 6, 9, 10, 11",0.78994,0.80447,0.01453,0.02977,,"[0.79888268, 0.77094972, 0.79329609, 0.86033520, 0.79888268]"
lgbm,0,"2, 3, 4, 5, 7, 8, 9, 10",0.78994,0.81229,0.02234,0.03112,,"[0.81005587, 0.79329609, 0.78212291, 0.87150838, 0.80446927]"
lgbm,0,"2, 3, 4, 5, 7, 8, 9, 11",0.78994,0.80782,0.01788,0.03268,,"[0.82122905, 0.78770950, 0.77653631, 0.86592179, 0.78770950]"
lgbm,0,"2, 3, 4, 5, 7, 8, 10, 11",0.78994,0.81117,0.02122,0.03377,,"[0.82681564, 0.79329609, 0.76536313, 0.86592179, 0.80446927]"
lgbm,0,"2, 3, 4, 5, 7, 9, 10, 11",0.78994,0.80782,0.01788,0.03268,,"[0.82122905, 0.78770950, 0.77653631, 0.86592179, 0.78770950]"
lgbm,0,"2, 3, 4, 5, 8, 9, 10, 11",0.78994,0.8067,0.01675,0.03326,,"[0.81564246, 0.78212291, 0.77094972, 0.86592179, 0.79888268]"
lgbm,0,"2, 3, 4, 6, 7, 8, 9, 10",0.78994,0.79888,0.00894,0.02827,,"[0.81005587, 0.78212291, 0.78212291, 0.84916201, 0.77094972]"
lgbm,0,"2, 3, 4, 6, 7, 8, 9, 11",0.78994,0.79777,0.00783,0.027,,"[0.80446927, 0.76536313, 0.79888268, 0.84357542, 0.77653631]"
lgbm,0,"2, 3, 4, 6, 7, 8, 10, 11",0.78994,0.79665,0.0067,0.02905,,"[0.80446927, 0.76536313, 0.78212291, 0.84916201, 0.78212291]"
lgbm,0,"2, 3, 4, 6, 7, 9, 10, 11",0.78994,0.79777,0.00783,0.027,,"[0.80446927, 0.76536313, 0.79888268, 0.84357542, 0.77653631]"
lgbm,0,"2, 3, 4, 6, 8, 9, 10, 11",0.78994,0.79665,0.0067,0.02926,,"[0.80446927, 0.76536313, 0.78770950, 0.84916201, 0.77653631]"
lgbm,0,"2, 3, 4, 7, 8, 9, 10, 11",0.78994,0.79665,0.0067,0.03211,,"[0.80446927, 0.77094972, 0.78770950, 0.85474860, 0.76536313]"
lgbm,0,"2, 3, 5, 6, 7, 8, 9, 10",0.78994,0.80447,0.01453,0.03568,,"[0.77653631, 0.77653631, 0.78770950, 0.87150838, 0.81005587]"
lgbm,0,"2, 3, 5, 6, 7, 8, 9, 11",0.78994,0.80782,0.01788,0.02862,,"[0.78770950, 0.78212291, 0.79329609, 0.86033520, 0.81564246]"
lgbm,0,"2, 3, 5, 6, 7, 8, 10, 11",0.78994,0.80559,0.01565,0.03006,,"[0.78212291, 0.78212291, 0.78770950, 0.86033520, 0.81564246]"
lgbm,0,"2, 3, 5, 6, 7, 9, 10, 11",0.78994,0.81117,0.02122,0.02943,,"[0.79329609, 0.78212291, 0.79888268, 0.86592179, 0.81564246]"
lgbm,0,"2, 3, 5, 6, 8, 9, 10, 11",0.78994,0.80782,0.01788,0.03011,,"[0.78770950, 0.77653631, 0.79329609, 0.86033520, 0.82122905]"
lgbm,0,"2, 3, 5, 7, 8, 9, 10, 11",0.78994,0.81117,0.02122,0.03188,,"[0.82681564, 0.79329609, 0.77653631, 0.86592179, 0.79329609]"
lgbm,0,"2, 3, 6, 7, 8, 9, 10, 11",0.78994,0.79888,0.00894,0.02498,,"[0.80446927, 0.77094972, 0.79329609, 0.84357542, 0.78212291]"
lgbm,0,"2, 4, 5, 6, 7, 8, 9, 10",0.78994,0.80447,0.01453,0.03139,,"[0.79329609, 0.77653631, 0.77653631, 0.86033520, 0.81564246]"
lgbm,0,"2, 4, 5, 6, 7, 8, 9, 11",0.78994,0.80223,0.01229,0.02905,,"[0.79329609, 0.77653631, 0.77653631, 0.85474860, 0.81005587]"
lgbm,0,"2, 4, 5, 6, 7, 8, 10, 11",0.78994,0.81117,0.02122,0.02483,,"[0.79329609, 0.79888268, 0.79888268, 0.86033520, 0.80446927]"
lgbm,0,"2, 4, 5, 6, 7, 9, 10, 11",0.78994,0.80223,0.01229,0.02905,,"[0.79329609, 0.77653631, 0.77653631, 0.85474860, 0.81005587]"
lgbm,0,"2, 4, 5, 6, 8, 9, 10, 11",0.78994,0.80223,0.01229,0.03072,,"[0.79888268, 0.77653631, 0.77653631, 0.86033520, 0.79888268]"
lgbm,0,"2, 4, 5, 7, 8, 9, 10, 11",0.78994,0.80894,0.019,0.03207,,"[0.82122905, 0.79329609, 0.77653631, 0.86592179, 0.78770950]"
lgbm,0,"2, 4, 6, 7, 8, 9, 10, 11",0.78994,0.79777,0.00783,0.027,,"[0.80446927, 0.76536313, 0.79888268, 0.84357542, 0.77653631]"
lgbm,0,"2, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80559,0.01565,0.02943,,"[0.78770950, 0.77653631, 0.79329609, 0.86033520, 0.81005587]"
lgbm,0,"3, 4, 5, 6, 7, 8, 9, 10",0.78994,0.8067,0.01675,0.0325,,"[0.78770950, 0.79329609, 0.78770950, 0.87150838, 0.79329609]"
lgbm,0,"3, 4, 5, 6, 7, 8, 9, 11",0.78994,0.81006,0.02012,0.02849,,"[0.79329609, 0.79888268, 0.78770950, 0.86592179, 0.80446927]"
lgbm,0,"3, 4, 5, 6, 7, 8, 10, 11",0.78994,0.81229,0.02234,0.0284,,"[0.79888268, 0.80446927, 0.78212291, 0.86592179, 0.81005587]"
lgbm,0,"3, 4, 5, 6, 7, 9, 10, 11",0.78994,0.81006,0.02012,0.02849,,"[0.79329609, 0.79888268, 0.78770950, 0.86592179, 0.80446927]"
lgbm,0,"3, 4, 5, 6, 8, 9, 10, 11",0.78994,0.80559,0.01565,0.02483,,"[0.78770950, 0.79329609, 0.79329609, 0.85474860, 0.79888268]"
lgbm,0,"3, 4, 5, 7, 8, 9, 10, 11",0.78994,0.80559,0.01565,0.03415,,"[0.81564246, 0.78770950, 0.76536313, 0.86592179, 0.79329609]"
lgbm,0,"3, 4, 6, 7, 8, 9, 10, 11",0.78994,0.79106,0.00112,0.03052,,"[0.79329609, 0.77094972, 0.76536313, 0.84916201, 0.77653631]"
lgbm,0,"3, 5, 6, 7, 8, 9, 10, 11",0.78994,0.81453,0.02459,0.02943,,"[0.78770950, 0.79888268, 0.80446927, 0.87150838, 0.81005587]"
lgbm,0,"4, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80894,0.019,0.03341,,"[0.77094972, 0.80446927, 0.79888268, 0.87150838, 0.79888268]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 8, 9",0.78994,0.81006,0.02012,0.03139,,"[0.78770950, 0.78770950, 0.79888268, 0.87150838, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 8, 10",0.78994,0.80447,0.01453,0.02548,,"[0.78770950, 0.78770950, 0.79329609, 0.85474860, 0.79888268]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 8, 11",0.78994,0.81006,0.02012,0.02548,,"[0.79888268, 0.79329609, 0.79329609, 0.86033520, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 9, 10",0.78994,0.81006,0.02012,0.03139,,"[0.78770950, 0.78770950, 0.79888268, 0.87150838, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 9, 11",0.78994,0.80559,0.01565,0.02835,,"[0.78770950, 0.78212291, 0.79329609, 0.86033520, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 10, 11",0.78994,0.81006,0.02012,0.02548,,"[0.79888268, 0.79329609, 0.79329609, 0.86033520, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 8, 9, 10",0.78994,0.8067,0.01675,0.03561,,"[0.78212291, 0.78770950, 0.78770950, 0.87709497, 0.79888268]"
lgbm,0,"1, 2, 3, 4, 5, 6, 8, 9, 11",0.78994,0.81006,0.02012,0.0237,,"[0.78770950, 0.79329609, 0.80446927, 0.85474860, 0.81005587]"
lgbm,0,"1, 2, 3, 4, 5, 6, 8, 10, 11",0.78994,0.81006,0.02012,0.02396,,"[0.79329609, 0.79329609, 0.79329609, 0.85474860, 0.81564246]"
lgbm,0,"1, 2, 3, 4, 5, 6, 9, 10, 11",0.78994,0.81006,0.02012,0.0237,,"[0.78770950, 0.79329609, 0.80446927, 0.85474860, 0.81005587]"
lgbm,0,"1, 2, 3, 4, 5, 7, 8, 9, 10",0.78994,0.81341,0.02346,0.03716,,"[0.81564246, 0.80446927, 0.77653631, 0.88268156, 0.78770950]"
lgbm,0,"1, 2, 3, 4, 5, 7, 8, 9, 11",0.78994,0.81006,0.02012,0.0308,,"[0.82681564, 0.79329609, 0.77094972, 0.86033520, 0.79888268]"
lgbm,0,"1, 2, 3, 4, 5, 7, 8, 10, 11",0.78994,0.81453,0.02459,0.03302,,"[0.82122905, 0.79888268, 0.77094972, 0.87150838, 0.81005587]"
lgbm,0,"1, 2, 3, 4, 5, 7, 9, 10, 11",0.78994,0.81006,0.02012,0.0308,,"[0.82681564, 0.79329609, 0.77094972, 0.86033520, 0.79888268]"
lgbm,0,"1, 2, 3, 4, 5, 8, 9, 10, 11",0.78994,0.81006,0.02012,0.03333,,"[0.82681564, 0.78770950, 0.77094972, 0.86592179, 0.79888268]"
lgbm,0,"1, 2, 3, 4, 6, 7, 8, 9, 10",0.78994,0.8,0.01006,0.03128,,"[0.79888268, 0.77653631, 0.77653631, 0.86033520, 0.78770950]"
lgbm,0,"1, 2, 3, 4, 6, 7, 8, 9, 11",0.78994,0.80112,0.01118,0.03072,,"[0.79329609, 0.77094972, 0.78770950, 0.86033520, 0.79329609]"
lgbm,0,"1, 2, 3, 4, 6, 7, 8, 10, 11",0.78994,0.8,0.01006,0.02072,,"[0.80446927, 0.78212291, 0.78212291, 0.83798883, 0.79329609]"
lgbm,0,"1, 2, 3, 4, 6, 7, 9, 10, 11",0.78994,0.80112,0.01118,0.03072,,"[0.79329609, 0.77094972, 0.78770950, 0.86033520, 0.79329609]"
lgbm,0,"1, 2, 3, 4, 6, 8, 9, 10, 11",0.78994,0.80335,0.01341,0.03188,,"[0.79329609, 0.77653631, 0.79329609, 0.86592179, 0.78770950]"
lgbm,0,"1, 2, 3, 4, 7, 8, 9, 10, 11",0.78994,0.80894,0.019,0.02943,,"[0.79888268, 0.78212291, 0.80446927, 0.86592179, 0.79329609]"
lgbm,0,"1, 2, 3, 5, 6, 7, 8, 9, 10",0.78994,0.80223,0.01229,0.03231,,"[0.77653631, 0.78770950, 0.78770950, 0.86592179, 0.79329609]"
lgbm,0,"1, 2, 3, 5, 6, 7, 8, 9, 11",0.78994,0.81006,0.02012,0.02691,,"[0.79329609, 0.78770950, 0.79329609, 0.86033520, 0.81564246]"
lgbm,0,"1, 2, 3, 5, 6, 7, 8, 10, 11",0.78994,0.80335,0.01341,0.02102,,"[0.78770950, 0.78770950, 0.79329609, 0.84357542, 0.80446927]"
lgbm,0,"1, 2, 3, 5, 6, 7, 9, 10, 11",0.78994,0.8,0.01006,0.02354,,"[0.78770950, 0.78770950, 0.77653631, 0.84357542, 0.80446927]"
lgbm,0,"1, 2, 3, 5, 6, 8, 9, 10, 11",0.78994,0.80782,0.01788,0.02862,,"[0.78770950, 0.78212291, 0.79329609, 0.86033520, 0.81564246]"
lgbm,0,"1, 2, 3, 5, 7, 8, 9, 10, 11",0.78994,0.81006,0.02012,0.02691,,"[0.81005587, 0.79329609, 0.78212291, 0.86033520, 0.80446927]"
lgbm,0,"1, 2, 3, 6, 7, 8, 9, 10, 11",0.78994,0.80335,0.01341,0.02813,,"[0.81005587, 0.78212291, 0.77653631, 0.85474860, 0.79329609]"
lgbm,0,"1, 2, 4, 5, 6, 7, 8, 9, 10",0.78994,0.80782,0.01788,0.02948,,"[0.78770950, 0.78770950, 0.79888268, 0.86592179, 0.79888268]"
lgbm,0,"1, 2, 4, 5, 6, 7, 8, 9, 11",0.78994,0.8067,0.01675,0.02463,,"[0.78770950, 0.79329609, 0.79329609, 0.85474860, 0.80446927]"
lgbm,0,"1, 2, 4, 5, 6, 7, 8, 10, 11",0.78994,0.80782,0.01788,0.02386,,"[0.79329609, 0.79329609, 0.79329609, 0.85474860, 0.80446927]"
lgbm,0,"1, 2, 4, 5, 6, 7, 9, 10, 11",0.78994,0.8067,0.01675,0.02463,,"[0.78770950, 0.79329609, 0.79329609, 0.85474860, 0.80446927]"
lgbm,0,"1, 2, 4, 5, 6, 8, 9, 10, 11",0.78994,0.81117,0.02122,0.02273,,"[0.79329609, 0.79329609, 0.80446927, 0.85474860, 0.81005587]"
lgbm,0,"1, 2, 4, 5, 7, 8, 9, 10, 11",0.78994,0.80559,0.01565,0.03168,,"[0.81564246, 0.79329609, 0.76536313, 0.86033520, 0.79329609]"
lgbm,0,"1, 2, 4, 6, 7, 8, 9, 10, 11",0.78994,0.80335,0.01341,0.03188,,"[0.79329609, 0.77653631, 0.78770950, 0.86592179, 0.79329609]"
lgbm,0,"1, 2, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80782,0.01788,0.02862,,"[0.79329609, 0.78770950, 0.78212291, 0.86033520, 0.81564246]"
lgbm,0,"1, 3, 4, 5, 6, 7, 8, 9, 10",0.78994,0.79553,0.00558,0.04219,,"[0.77094972, 0.77653631, 0.75977654, 0.87709497, 0.79329609]"
lgbm,0,"1, 3, 4, 5, 6, 7, 8, 9, 11",0.78994,0.80335,0.01341,0.03487,,"[0.78770950, 0.79888268, 0.75977654, 0.86592179, 0.80446927]"
lgbm,0,"1, 3, 4, 5, 6, 7, 8, 10, 11",0.78994,0.81006,0.02012,0.03315,,"[0.79329609, 0.79329609, 0.77653631, 0.87150838, 0.81564246]"
lgbm,0,"1, 3, 4, 5, 6, 7, 9, 10, 11",0.78994,0.80335,0.01341,0.03487,,"[0.78770950, 0.79888268, 0.75977654, 0.86592179, 0.80446927]"
lgbm,0,"1, 3, 4, 5, 6, 8, 9, 10, 11",0.78994,0.80447,0.01453,0.03919,,"[0.78770950, 0.79329609, 0.75977654, 0.87709497, 0.80446927]"
lgbm,0,"1, 3, 4, 5, 7, 8, 9, 10, 11",0.78994,0.80447,0.01453,0.04511,,"[0.81005587, 0.79329609, 0.74301676, 0.88268156, 0.79329609]"
lgbm,0,"1, 3, 4, 6, 7, 8, 9, 10, 11",0.78994,0.78771,-0.00222,0.0337,,"[0.76536313, 0.77094972, 0.77094972, 0.85474860, 0.77653631]"
lgbm,0,"1, 3, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80447,0.01453,0.03426,,"[0.78212291, 0.79888268, 0.76536313, 0.86592179, 0.81005587]"
lgbm,0,"1, 4, 5, 6, 7, 8, 9, 10, 11",0.78994,0.81229,0.02234,0.03092,,"[0.78770950, 0.78770950, 0.81005587, 0.87150838, 0.80446927]"
lgbm,0,"2, 3, 4, 5, 6, 7, 8, 9, 10",0.78994,0.80559,0.01565,0.03227,,"[0.79329609, 0.78212291, 0.77653631, 0.86592179, 0.81005587]"
lgbm,0,"2, 3, 4, 5, 6, 7, 8, 9, 11",0.78994,0.80112,0.01118,0.02751,,"[0.79329609, 0.77653631, 0.78770950, 0.85474860, 0.79329609]"
lgbm,0,"2, 3, 4, 5, 6, 7, 8, 10, 11",0.78994,0.80782,0.01788,0.02412,,"[0.79329609, 0.79888268, 0.78770950, 0.85474860, 0.80446927]"
lgbm,0,"2, 3, 4, 5, 6, 7, 9, 10, 11",0.78994,0.80112,0.01118,0.02751,,"[0.79329609, 0.77653631, 0.78770950, 0.85474860, 0.79329609]"
lgbm,0,"2, 3, 4, 5, 6, 8, 9, 10, 11",0.78994,0.80447,0.01453,0.02977,,"[0.79888268, 0.77094972, 0.79329609, 0.86033520, 0.79888268]"
lgbm,0,"2, 3, 4, 5, 7, 8, 9, 10, 11",0.78994,0.80782,0.01788,0.03268,,"[0.82122905, 0.78770950, 0.77653631, 0.86592179, 0.78770950]"
lgbm,0,"2, 3, 4, 6, 7, 8, 9, 10, 11",0.78994,0.79777,0.00783,0.027,,"[0.80446927, 0.76536313, 0.79888268, 0.84357542, 0.77653631]"
lgbm,0,"2, 3, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80782,0.01788,0.02862,,"[0.78770950, 0.78212291, 0.79329609, 0.86033520, 0.81564246]"
lgbm,0,"2, 4, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80223,0.01229,0.02905,,"[0.79329609, 0.77653631, 0.77653631, 0.85474860, 0.81005587]"
lgbm,0,"3, 4, 5, 6, 7, 8, 9, 10, 11",0.78994,0.81006,0.02012,0.02849,,"[0.79329609, 0.79888268, 0.78770950, 0.86592179, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",0.78994,0.81006,0.02012,0.03139,,"[0.78770950, 0.78770950, 0.79888268, 0.87150838, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11",0.78994,0.80559,0.01565,0.02835,,"[0.78770950, 0.78212291, 0.79329609, 0.86033520, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 8, 10, 11",0.78994,0.81006,0.02012,0.02548,,"[0.79888268, 0.79329609, 0.79329609, 0.86033520, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 9, 10, 11",0.78994,0.80559,0.01565,0.02835,,"[0.78770950, 0.78212291, 0.79329609, 0.86033520, 0.80446927]"
lgbm,0,"1, 2, 3, 4, 5, 6, 8, 9, 10, 11",0.78994,0.81006,0.02012,0.0237,,"[0.78770950, 0.79329609, 0.80446927, 0.85474860, 0.81005587]"
lgbm,0,"1, 2, 3, 4, 5, 7, 8, 9, 10, 11",0.78994,0.81006,0.02012,0.0308,,"[0.82681564, 0.79329609, 0.77094972, 0.86033520, 0.79888268]"
lgbm,0,"1, 2, 3, 4, 6, 7, 8, 9, 10, 11",0.78994,0.80112,0.01118,0.03072,,"[0.79329609, 0.77094972, 0.78770950, 0.86033520, 0.79329609]"
lgbm,0,"1, 2, 3, 5, 6, 7, 8, 9, 10, 11",0.78994,0.81006,0.02012,0.02691,,"[0.79329609, 0.78770950, 0.79329609, 0.86033520, 0.81564246]"
lgbm,0,"1, 2, 4, 5, 6, 7, 8, 9, 10, 11",0.78994,0.8067,0.01675,0.02463,,"[0.78770950, 0.79329609, 0.79329609, 0.85474860, 0.80446927]"
lgbm,0,"1, 3, 4, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80335,0.01341,0.03487,,"[0.78770950, 0.79888268, 0.75977654, 0.86592179, 0.80446927]"
lgbm,0,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80112,0.01118,0.02751,,"[0.79329609, 0.77653631, 0.78770950, 0.85474860, 0.79329609]"
lgbm,0,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",0.78994,0.80559,0.01565,0.02835,,"[0.78770950, 0.78212291, 0.79329609, 0.86033520, 0.80446927]"
cb,0,"1, 2",0.81006,0.7933,-0.01675,0.0262,,"[0.79329609, 0.77094972, 0.78212291, 0.84357542, 0.77653631]"
cb,0,"1, 3",0.81006,0.80223,-0.00783,0.02969,,"[0.79329609, 0.77653631, 0.78770950, 0.86033520, 0.79329609]"
cb,0,"1, 4",0.81006,0.8,-0.01005,0.01634,,"[0.79329609, 0.79329609, 0.78770950, 0.83240223, 0.79329609]"
cb,0,"1, 5",0.81006,0.8067,-0.00336,0.0284,,"[0.78770950, 0.81005587, 0.78212291, 0.86033520, 0.79329609]"
cb,0,"1, 6",0.81006,0.80335,-0.0067,0.02857,,"[0.78770950, 0.78770950, 0.78770950, 0.86033520, 0.79329609]"
cb,0,"1, 7",0.81006,0.81006,0.0,0.0229,,"[0.80446927, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
cb,0,"1, 8",0.81006,0.80335,-0.0067,0.02677,,"[0.79888268, 0.79329609, 0.77653631, 0.85474860, 0.79329609]"
cb,0,"1, 9",0.81006,0.81006,0.0,0.0229,,"[0.80446927, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
cb,0,"1, 10",0.81006,0.81006,0.0,0.0229,,"[0.80446927, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
cb,0,"1, 11",0.81006,0.81117,0.0011,0.02354,,"[0.81005587, 0.78770950, 0.81005587, 0.85474860, 0.79329609]"
cb,0,"2, 3",0.81006,0.75978,-0.05027,0.0206,,"[0.75418994, 0.75977654, 0.74301676, 0.79888268, 0.74301676]"
cb,0,"2, 4",0.81006,0.7933,-0.01675,0.031,,"[0.80446927, 0.76536313, 0.77094972, 0.84916201, 0.77653631]"
cb,0,"2, 5",0.81006,0.77318,-0.03688,0.02048,,"[0.76536313, 0.77653631, 0.74860335, 0.81005587, 0.76536313]"
cb,0,"2, 6",0.81006,0.76313,-0.04693,0.03052,,"[0.74860335, 0.75977654, 0.75418994, 0.82122905, 0.73184358]"
cb,0,"2, 7",0.81006,0.76648,-0.04357,0.02161,,"[0.76536313, 0.77094972, 0.74860335, 0.80446927, 0.74301676]"
cb,0,"2, 8",0.81006,0.78771,-0.02234,0.03479,,"[0.78770950, 0.75977654, 0.77094972, 0.85474860, 0.76536313]"
cb,0,"2, 9",0.81006,0.78436,-0.0257,0.02658,,"[0.79329609, 0.76536313, 0.77094972, 0.83240223, 0.75977654]"
cb,0,"2, 10",0.81006,0.75978,-0.05027,0.0206,,"[0.75418994, 0.75977654, 0.74301676, 0.79888268, 0.74301676]"
cb,0,"2, 11",0.81006,0.77318,-0.03688,0.02167,,"[0.77094972, 0.75977654, 0.75977654, 0.81564246, 0.75977654]"
cb,0,"3, 4",0.81006,0.78771,-0.02234,0.02422,,"[0.79888268, 0.78212291, 0.75418994, 0.82681564, 0.77653631]"
cb,0,"3, 5",0.81006,0.78771,-0.02234,0.02473,,"[0.78770950, 0.78770950, 0.75977654, 0.83240223, 0.77094972]"
